2021-06-19 00:06:50	51.6531	50.0571
2021-06-19 00:06:51	51.6552	50.0581
2021-06-19 00:06:52	51.6573	50.0591
2021-06-19 00:06:53	51.6593	50.0602
2021-06-19 00:06:54	51.6614	50.0612
2021-06-19 00:06:55	51.6635	50.0622
2021-06-19 00:06:56	51.6655	50.0632
2021-06-19 00:06:57	51.6676	50.0642
2021-06-19 00:06:58	51.6697	50.0652
2021-06-19 00:06:59	51.6717	50.0662
2021-06-19 00:07:00	51.6738	50.0672
2021-06-19 00:07:01	51.6758	50.0683
2021-06-19 00:07:02	51.6779	50.0693
2021-06-19 00:07:03	51.68	50.0703
2021-06-19 00:07:04	51.682	50.0713
2021-06-19 00:07:05	51.6841	50.0723
2021-06-19 00:07:06	51.6862	50.0733
2021-06-19 00:07:07	51.6882	50.0743
2021-06-19 00:07:08	51.6903	50.0753
2021-06-19 00:07:09	51.6923	50.0763
2021-06-19 00:07:10	51.6944	50.0773
2021-06-19 00:07:11	51.6965	50.0784
2021-06-19 00:07:12	51.6985	50.0794
2021-06-19 00:07:13	51.7006	50.0804
2021-06-19 00:07:14	51.7027	50.0814
2021-06-19 00:07:15	51.7047	50.0824
2021-06-19 00:07:16	51.7068	50.0834
2021-06-19 00:07:17	51.7089	50.0844
2021-06-19 00:07:18	51.7109	50.0854
2021-06-19 00:07:19	51.713	50.0864
2021-06-19 00:07:20	51.715	50.0874
2021-06-19 00:07:21	51.7171	50.0885
2021-06-19 00:07:22	51.7192	50.0895
2021-06-19 00:07:23	51.7212	50.0905
2021-06-19 00:07:24	51.7233	50.0915
2021-06-19 00:07:25	51.7254	50.0925
2021-06-19 00:07:26	51.7274	50.0935
2021-06-19 00:07:27	51.7295	50.0945
2021-06-19 00:07:28	51.7316	50.0955
2021-06-19 00:07:29	51.7336	50.0965
2021-06-19 00:07:30	51.7357	50.0975
2021-06-19 00:07:31	51.7378	50.0985
2021-06-19 00:07:32	51.7398	50.0995
2021-06-19 00:07:33	51.7419	50.1006
2021-06-19 00:07:34	51.7439	50.1016
2021-06-19 00:07:35	51.746	50.1026
2021-06-19 00:07:36	51.7481	50.1036
2021-06-19 00:07:37	51.7501	50.1046
2021-06-19 00:07:38	51.7522	50.1056
2021-06-19 00:07:39	51.7543	50.1066
2021-06-19 00:07:40	51.7563	50.1076
2021-06-19 00:07:41	51.7584	50.1086
2021-06-19 00:07:42	51.7605	50.1096
2021-06-19 00:07:43	51.7625	50.1106
2021-06-19 00:07:44	51.7646	50.1116
2021-06-19 00:07:45	51.7667	50.1126
2021-06-19 00:07:46	51.7687	50.1136
2021-06-19 00:07:47	51.7708	50.1146
2021-06-19 00:07:48	51.7728	50.1157
2021-06-19 00:07:49	51.7749	50.1167
2021-06-19 00:07:50	51.777	50.1177
2021-06-19 00:07:51	51.779	50.1187
2021-06-19 00:07:52	51.7811	50.1197
2021-06-19 00:07:53	51.7832	50.1207
2021-06-19 00:07:54	51.7852	50.1217
2021-06-19 00:07:55	51.7873	50.1227
2021-06-19 00:07:56	51.7894	50.1237
2021-06-19 00:07:57	51.7914	50.1247
2021-06-19 00:07:58	51.7935	50.1257
2021-06-19 00:07:59	51.7956	50.1267
2021-06-19 00:08:00	51.7976	50.1277
2021-06-19 00:08:01	51.7997	50.1287
2021-06-19 00:08:02	51.8018	50.1297
2021-06-19 00:08:03	51.8038	50.1307
2021-06-19 00:08:04	51.8059	50.1317
2021-06-19 00:08:05	51.808	50.1327
2021-06-19 00:08:06	51.81	50.1337
2021-06-19 00:08:07	51.8121	50.1347
2021-06-19 00:08:08	51.8141	50.1357
2021-06-19 00:08:09	51.8162	50.1368
2021-06-19 00:08:10	51.8183	50.1378
2021-06-19 00:08:11	51.8203	50.1388
2021-06-19 00:08:12	51.8224	50.1398
2021-06-19 00:08:13	51.8245	50.1408
2021-06-19 00:08:14	51.8265	50.1418
2021-06-19 00:08:15	51.8286	50.1428
2021-06-19 00:08:16	51.8307	50.1438
2021-06-19 00:08:17	51.8327	50.1448
2021-06-19 00:08:18	51.8348	50.1458
2021-06-19 00:08:19	51.8369	50.1468
2021-06-19 00:08:20	51.8389	50.1478
2021-06-19 00:08:21	51.841	50.1488
2021-06-19 00:08:22	51.8431	50.1498
2021-06-19 00:08:23	51.8451	50.1508
2021-06-19 00:08:24	51.8472	50.1518
2021-06-19 00:08:25	51.8493	50.1528
2021-06-19 00:08:26	51.8513	50.1538
2021-06-19 00:08:27	51.8534	50.1548
2021-06-19 00:08:28	51.8555	50.1558
2021-06-19 00:08:29	51.8575	50.1568
2021-06-19 00:08:30	51.8596	50.1578
2021-06-19 00:08:31	51.8617	50.1588
2021-06-19 00:08:32	51.8637	50.1598
2021-06-19 00:08:33	51.8658	50.1608
2021-06-19 00:08:34	51.8679	50.1618
2021-06-19 00:08:35	51.8699	50.1628
2021-06-19 00:08:36	51.872	50.1638
2021-06-19 00:08:37	51.8741	50.1648
2021-06-19 00:08:38	51.8761	50.1658
2021-06-19 00:08:39	51.8782	50.1668
2021-06-19 00:08:40	51.8803	50.1678
2021-06-19 00:08:41	51.8823	50.1688
2021-06-19 00:08:42	51.8844	50.1698
2021-06-19 00:08:43	51.8865	50.1708
2021-06-19 00:08:44	51.8885	50.1718
2021-06-19 00:08:45	51.8906	50.1728
2021-06-19 00:08:46	51.8927	50.1738
2021-06-19 00:08:47	51.8947	50.1748
2021-06-19 00:08:48	51.8968	50.1758
2021-06-19 00:08:49	51.8989	50.1768
2021-06-19 00:08:50	51.9009	50.1778
2021-06-19 00:08:51	51.903	50.1788
2021-06-19 00:08:52	51.9051	50.1798
2021-06-19 00:08:53	51.9071	50.1808
2021-06-19 00:08:54	51.9092	50.1818
2021-06-19 00:08:55	51.9113	50.1828
2021-06-19 00:08:56	51.9133	50.1838
2021-06-19 00:08:57	51.9154	50.1848
2021-06-19 00:08:58	51.9175	50.1858
2021-06-19 00:08:59	51.9195	50.1868
2021-06-19 00:09:00	51.9216	50.1878
2021-06-19 00:09:01	51.9237	50.1888
2021-06-19 00:09:02	51.9257	50.1898
2021-06-19 00:09:03	51.9278	50.1908
2021-06-19 00:09:04	51.9299	50.1918
2021-06-19 00:09:05	51.9319	50.1928
2021-06-19 00:09:06	51.934	50.1938
2021-06-19 00:09:07	51.9361	50.1948
2021-06-19 00:09:08	51.9381	50.1957
2021-06-19 00:09:09	51.9402	50.1967
2021-06-19 00:09:10	51.9423	50.1977
2021-06-19 00:09:11	51.9443	50.1987
2021-06-19 00:09:12	51.9464	50.1997
2021-06-19 00:09:13	51.9485	50.2007
2021-06-19 00:09:14	51.9505	50.2017
2021-06-19 00:09:15	51.9526	50.2027
2021-06-19 00:09:16	51.9547	50.2037
2021-06-19 00:09:17	51.9567	50.2047
2021-06-19 00:09:18	51.9588	50.2057
2021-06-19 00:09:19	51.9609	50.2067
2021-06-19 00:09:20	51.9629	50.2077
2021-06-19 00:09:21	51.965	50.2087
2021-06-19 00:09:22	51.9671	50.2097
2021-06-19 00:09:23	51.9691	50.2107
2021-06-19 00:09:24	51.9712	50.2117
2021-06-19 00:09:25	51.9733	50.2127
2021-06-19 00:09:26	51.9753	50.2137
2021-06-19 00:09:27	51.9774	50.2147
2021-06-19 00:09:28	51.9795	50.2157
2021-06-19 00:09:29	51.9815	50.2166
2021-06-19 00:09:30	51.9836	50.2176
2021-06-19 00:09:31	51.9857	50.2186
2021-06-19 00:09:32	51.9877	50.2196
2021-06-19 00:09:33	51.9898	50.2206
2021-06-19 00:09:34	51.9919	50.2216
2021-06-19 00:09:35	51.9939	50.2226
2021-06-19 00:09:36	51.996	50.2236
2021-06-19 00:09:37	51.9981	50.2246
2021-06-19 00:09:38	52.0001	50.2256
2021-06-19 00:09:39	52.0022	50.2266
2021-06-19 00:09:40	52.0043	50.2276
2021-06-19 00:09:41	52.0064	50.2286
2021-06-19 00:09:42	52.0084	50.2296
2021-06-19 00:09:43	52.0105	50.2306
2021-06-19 00:09:44	52.0126	50.2315
2021-06-19 00:09:45	52.0146	50.2325
2021-06-19 00:09:46	52.0167	50.2335
2021-06-19 00:09:47	52.0188	50.2345
2021-06-19 00:09:48	52.0208	50.2355
2021-06-19 00:09:49	52.0229	50.2365
2021-06-19 00:09:50	52.025	50.2375
2021-06-19 00:09:51	52.027	50.2385
2021-06-19 00:09:52	52.0291	50.2395
2021-06-19 00:09:53	52.0312	50.2405
2021-06-19 00:09:54	52.0332	50.2415
2021-06-19 00:09:55	52.0353	50.2425
2021-06-19 00:09:56	52.0374	50.2434
2021-06-19 00:09:57	52.0394	50.2444
2021-06-19 00:09:58	52.0415	50.2454
2021-06-19 00:09:59	52.0436	50.2464
2021-06-19 00:10:00	52.0457	50.2474
2021-06-19 00:10:01	52.0477	50.2484
2021-06-19 00:10:02	52.0498	50.2494
2021-06-19 00:10:03	52.0519	50.2504
2021-06-19 00:10:04	52.0539	50.2514
2021-06-19 00:10:05	52.056	50.2524
2021-06-19 00:10:06	52.0581	50.2533
2021-06-19 00:10:07	52.0601	50.2543
2021-06-19 00:10:08	52.0622	50.2553
2021-06-19 00:10:09	52.0643	50.2563
2021-06-19 00:10:10	52.0663	50.2573
2021-06-19 00:10:11	52.0684	50.2583
2021-06-19 00:10:12	52.0705	50.2593
